code,QA,fill
V371402001,1.3402988177946584,#BCE6DB
V372401001,1.3749513570213114,#BCE6DB
V373000100,3.1727205782348884,#7ACEB9
V374401001,1.3604648369199475,#BCE6DB
V401001002,1.8156482925412276,#7ACEB9
V412401001,0.9312081444882427,#BCE6DB
V413000101,0.6023406378476579,#BCE6DB
V414521001,1.1032876386247292,#BCE6DB
V415401001,0.7787324293764322,#BCE6DB
V417040000,1.5452230667539448,#BCE6DB
V417402001,2.6872604401064266,#7ACEB9
V417402101,1.2043156845171508,#BCE6DB
V421401001,0.49371868795694523,#BCE6DB
V422501001,-2.165264332778827,#D4B86A
V423040000,0.0187112274795874,#BCE6DB
V424000100,2.0357205466068153,#7ACEB9
V425050000,2.624579006245247,#7ACEB9
V426401001,-0.5135816339514664,#EFE0B0
V427050000,2.603543318466103,#7ACEB9
V427501001,2.1506892915140465,#7ACEB9
V428402101,0.638739620333423,#BCE6DB
V430000101,0.8492925330060637,#BCE6DB
V441040000,2.567645370989074,#7ACEB9
V441401001,1.7443379352316513,#7ACEB9
V444503001,1.170184419850575,#BCE6DB
V445501001,2.3344630333537824,#7ACEB9
V445503002,1.2371563115994693,#BCE6DB
V453001002,2.6638536760361893,#7ACEB9
V457001001,2.35235340794135,#7ACEB9
V500402001,0.5616147054798086,#BCE6DB
V500403001,0.6629576530595247,#BCE6DB
V500621001,-0.08458883495574757,#EFE0B0
V501401001,0.2472033712182926,#BCE6DB
V501403001,0.24608009041256945,#BCE6DB
V501404001,0.11578475227074012,#BCE6DB
V501521001,0.6517600049302255,#BCE6DB
V502050000,0.1727321026257423,#BCE6DB
V502641001,0.6899486230786673,#BCE6DB
V503502001,0.7891423828011155,#BCE6DB
V503502201,0.8562685376503738,#BCE6DB
V504503001,0.8226952761504824,#BCE6DB
V504661001,0.7253909560741507,#BCE6DB
V504881100,1.2013634285014678,#BCE6DB
V504881301,0.9700674467433666,#BCE6DB
V504881401,0.8205552905834562,#BCE6DB
V505401001,0.5999529217236216,#BCE6DB
V505401100,1.5248462029159815,#BCE6DB
V506401001,0.6003697861764759,#BCE6DB
V521040000,3.02117625177531,#7ACEB9
V521401001,2.1940682422097684,#7ACEB9
V521402100,3.033965069521531,#7ACEB9
V523401001,1.5900218515338038,#BCE6DB
V530401001,1.7826559416475167,#7ACEB9
V531050000,2.0422227753282605,#7ACEB9
V532401001,0.6318452280677782,#BCE6DB
V533040000,2.2556870500952932,#7ACEB9
V540000000,1.0700025239562543,#BCE6DB
V540402600,1.0346257724262,#BCE6DB
V541000401,1.139608834377134,#BCE6DB
V542401001,1.0591738195699316,#BCE6DB
V543040000,1.2433336584443409,#BCE6DB
V544050000,1.517506373522355,#BCE6DB
V544502001,0.9165820479613537,#BCE6DB
V544502100,1.9469352069857309,#7ACEB9
V545401001,1.0394244320645059,#BCE6DB
V545401100,1.297513303337249,#BCE6DB
V545401200,0.9022941025231045,#BCE6DB
V546058000,2.2868751993601792,#7ACEB9
V546401501,1.020902706214337,#BCE6DB
V547000000,0.9742166675570866,#BCE6DB
V547058000,0.7232272388790747,#BCE6DB
V547401001,0.9545133298010253,#BCE6DB
V547401601,1.187632888784665,#BCE6DB
V548000000,2.424046223147042,#7ACEB9
V601020000,0.6569982808251946,#BCE6DB
V603050000,0.3352663326913191,#BCE6DB
V603501001,-0.026884317810137403,#EFE0B0
V604201001,0.82555639216275,#BCE6DB
V605201001,0.30163783160878593,#BCE6DB
V605201100,1.2672715608995617,#BCE6DB
V606000100,1.661871600751672,#BCE6DB
V606000200,1.6566631731990396,#BCE6DB
V611000300,1.6042527157249473,#BCE6DB
V611000401,0.0364179787264078,#BCE6DB
V615541001,1.637949000510305,#BCE6DB
V615542001,1.83132997539937,#7ACEB9
V620020000,1.5795203665148771,#BCE6DB
V710521401,1.2099383935905172,#BCE6DB
V711501301,1.5056640253904234,#BCE6DB
V712401001,0.7242089016910027,#BCE6DB
V712401501,1.0740788980269076,#BCE6DB
V713501001,0.6442988984798865,#BCE6DB
V713501701,1.4409546370984399,#BCE6DB
V713504501,1.6404996366960742,#BCE6DB
V713504801,1.2715540910001404,#BCE6DB
V714401001,0.7455609374545711,#BCE6DB
V715501001,0.7525427609058479,#BCE6DB
V715504001,0.4978216103123355,#BCE6DB
V715621300,0.6456669277047435,#BCE6DB
V715621500,0.6384233985633901,#BCE6DB
V716054000,-0.49717247454073626,#EFE0B0
V716401001,0.5322200909401501,#BCE6DB
V717000400,-1.7328272369670141,#D4B86A
V718000000,0.7085061553884557,#BCE6DB
V718401501,0.29413648238143175,#BCE6DB
V718501001,-0.06492829187675948,#EFE0B0
V718501600,0.2548235632751815,#BCE6DB
V718501801,0.2631536393185203,#BCE6DB
V719401001,0.4112176058770117,#BCE6DB
V720000501,2.4012681560913824,#7ACEB9
V720001002,1.5182586596334944,#BCE6DB
W002000000,1.2969634021241596,#BCE6DB
W004000201,0.9928391643297688,#BCE6DB
W010000101,1.0567643420920327,#BCE6DB
W011000000,1.2319350924762718,#BCE6DB
W011001001,1.0133138490778122,#BCE6DB
W011001101,1.0151205777483028,#BCE6DB
W020040000,1.3863345923410084,#BCE6DB
W022000101,1.0958382434572982,#BCE6DB
W022000201,1.7902849120363977,#7ACEB9
W024050000,0.07901733647518246,#BCE6DB
W024401001,1.1442381401354242,#BCE6DB
W030000201,0.5471742625765158,#BCE6DB
W031000100,1.2022071242400565,#BCE6DB
W040040000,1.0193093596255025,#BCE6DB
W041401002,0.007812004058042987,#BCE6DB
W042040000,0.4019621920172984,#BCE6DB
W043000101,0.00030120255962167163,#BCE6DB
W043050000,-0.4030753785475195,#EFE0B0
W051000000,0.8537486039404403,#BCE6DB
W101072000,1.674241227611406,#BCE6DB
W101401002,0.7175197788314641,#BCE6DB
W102000200,1.2672430439486428,#BCE6DB
W103000301,0.5384915327926452,#BCE6DB
W103040000,1.5208732935245233,#BCE6DB
W106000301,1.7159405366333675,#7ACEB9
W106060000,0.83927233039986,#BCE6DB
W107401001,0.8737399336186524,#BCE6DB
W107403001,0.7956701875819967,#BCE6DB
W107403100,0.9921562185407747,#BCE6DB
W110001001,0.33256129872425044,#BCE6DB
W111001001,0.690756942023054,#BCE6DB
W130001001,0.8262625907108122,#BCE6DB
W141001001,0.15197228895548828,#BCE6DB
W202201001,-1.8431474192286554,#D4B86A
W202202101,-1.6704258505793645,#EFE0B0
W202203001,-1.3892565714513339,#EFE0B0
W211401000,-1.2636272229835086,#EFE0B0
W221050000,1.168826918987607,#BCE6DB
W221502001,1.135233744594734,#BCE6DB
W221504001,1.1516432395340321,#BCE6DB
W222000101,-1.4630292467105155,#EFE0B0
W231401001,-1.5937392504375756,#EFE0B0
W233521001,-1.5719826784982185,#EFE0B0
W253401001,0.04485533498078027,#BCE6DB
W261000000,-0.2928005291183936,#EFE0B0
W270040000,-0.016695164368516303,#EFE0B0
W271000101,0.47698633333213125,#BCE6DB
W273050001,0.9199690185540922,#BCE6DB
W274040000,-0.20725238263127554,#EFE0B0
W275000201,-1.7484706941136714,#D4B86A
W276721100,-0.4810099390959855,#EFE0B0
W276721401,-0.18083366310150453,#EFE0B0
W282040000,1.3437099257153866,#BCE6DB
W283201001,-0.04698668561077444,#EFE0B0
W283201100,-0.7958883223002875,#EFE0B0
W302000301,-0.029689188624800876,#EFE0B0
W312503002,2.629730419641552,#7ACEB9
W320001001,0.005069861927558606,#BCE6DB
W323000000,0.2773028931544079,#BCE6DB
W333050000,-0.2401748200380296,#EFE0B0
W333521100,-0.7069436183633975,#EFE0B0
W333521201,-0.373666157859763,#EFE0B0
W334000100,-0.02133933432533297,#EFE0B0
W340000000,0.294393589810613,#BCE6DB
W353402001,0.37034986127825836,#BCE6DB
W354001000,0.021653220827570152,#BCE6DB
X000050000,1.6169637626907256,#BCE6DB
X001001002,0.4469113515765407,#BCE6DB
X001502001,1.3211659309938009,#BCE6DB
X001561301,1.3243912841225371,#BCE6DB
X011000000,1.9540443636216593,#7ACEB9
X013001001,1.3891624733795558,#BCE6DB
X023040000,4.055076705116013,#449C93
X024050000,2.5971011333688514,#7ACEB9
X031001001,0.7820048176735984,#BCE6DB
X041040000,-0.7288803340244595,#EFE0B0
X043401001,-0.9032407910572298,#EFE0B0
X043401100,0.06778295766125701,#BCE6DB
X045401001,0.10926928782054617,#BCE6DB
X050551301,0.5188224545085462,#BCE6DB
X060050000,2.255200787639235,#7ACEB9
X070000201,1.5726387605212537,#BCE6DB
X071000401,0.7959265546405737,#BCE6DB
X072000000,1.808972830554228,#7ACEB9
X072000201,2.2297179255763546,#7ACEB9
X100000100,0.2538700554093893,#BCE6DB
X102050000,0.12882527102741861,#BCE6DB
X102691501,0.6092882624905652,#BCE6DB
X102691801,1.2422307314063183,#BCE6DB
X103402001,0.44685862172976665,#BCE6DB
X104000301,1.386639448873455,#BCE6DB
X105050000,2.0825610830541947,#7ACEB9
X106040000,2.0486967181729603,#7ACEB9
X110000301,1.584760600867351,#BCE6DB
X113000101,0.8478213483127114,#BCE6DB
X121000100,2.269090895574998,#7ACEB9
X122501001,2.029931417319289,#7ACEB9
X123000101,1.3299783656946236,#BCE6DB
X124000100,2.538152102466787,#7ACEB9
X130000000,1.8449430959344082,#7ACEB9
X131001001,1.5622529938660488,#BCE6DB
X133501001,0.6472401389185183,#BCE6DB
X142000101,0.1796176916017025,#BCE6DB
X144000401,1.9621684126598455,#7ACEB9
X150000200,2.300231069135277,#7ACEB9
X152000101,1.8967507084311663,#7ACEB9
X160000000,1.8772212883031927,#7ACEB9
X200203001,-1.1976323821149226,#EFE0B0
X203201000,0.2750480639111853,#BCE6DB
X211401001,0.9387164993755184,#BCE6DB
X220202001,0.3355358899469145,#BCE6DB
X220202201,-1.0223268323258927,#EFE0B0
X221020000,1.203453996418683,#BCE6DB
X241401001,-0.17580331075722774,#EFE0B0
X241402001,-0.5853627986564982,#EFE0B0
X241403001,-1.069675524190566,#EFE0B0
X241404001,-0.6716347022259853,#EFE0B0
X242401001,-0.06556342302012919,#EFE0B0
X260201001,0.07771509039373559,#BCE6DB
X271000100,2.798627869855968,#7ACEB9
X281121101,0.3060012506670805,#BCE6DB
X300101100,2.4281729174759348,#7ACEB9
X300101301,0.6173727046021291,#BCE6DB
X301056000,1.3424499529377583,#BCE6DB
X302001001,1.5370643086870603,#BCE6DB
X331001001,0.7592575914390107,#BCE6DB
X331002001,1.8894755388521773,#7ACEB9
Y004501001,-6.128553274600893,#7F4A23
Y022401001,3.880333432428101,#449C93
Y024401001,2.446466176674344,#7ACEB9
Y025404001,2.1968581119755206,#7ACEB9
Y028406001,3.4339950841074107,#449C93
Y033401001,5.467602569269691,#2A6863
Y042401001,-2.1555378768780167,#D4B86A
Y043401001,-1.62989702969653,#EFE0B0
Y044401001,-1.3581453751774,#EFE0B0
Y046402001,-1.024753986442573,#EFE0B0
Y046403002,-0.9165576424260852,#EFE0B0
Y046921101,-0.4361143348301482,#EFE0B0
Y047562001,6.440104820044884,#2A6863
Y061502001,-2.825925141320146,#D4B86A
Y062402001,-3.2037774732612534,#D4B86A
Y062522001,1.5962037630843693,#BCE6DB
Y063403002,-0.7803344941919734,#EFE0B0
Y065501001,2.8769196201561,#7ACEB9
Y066404001,1.0007500228195454,#BCE6DB
Y082401001,7.48426335798067,#193830
Y101202101,-3.598556001472821,#B3762A
Y103203001,-4.047203335113984,#B3762A
Y110501001,-7.856364940311215,#452C1A
Y111201001,-5.512145764931995,#7F4A23
Y111201002,-5.1998101674934905,#7F4A23
Y113501001,-4.5508697482017535,#B3762A
Y115201001,-5.643456236326846,#7F4A23
Y122502001,-1.2888277130891928,#EFE0B0
Y132501001,-8.096270128938084,#452C1A
Y135521001,-3.6452749931793016,#B3762A
Y136401001,-5.3547918036357345,#7F4A23
Y136402001,-5.472643664357796,#7F4A23
Y141502001,-2.7882535817296645,#D4B86A
Y141621001,-0.3361061371214641,#EFE0B0
Y142201001,-4.825722741864983,#B3762A
Y142202001,-4.68521490254313,#B3762A
Y145201001,-3.5930012042667143,#B3762A
Y152401001,-0.08099082666078364,#EFE0B0
Y152402001,0.23397875282443428,#BCE6DB
Y156401001,3.414900001049974,#449C93
Y160501001,0.6261379008475038,#BCE6DB
Y160506001,1.2250746851801824,#BCE6DB
Y161202001,-0.5507020599825814,#EFE0B0
Y201001001,0.42107791198959,#BCE6DB
Y201002001,0.7231955383995727,#BCE6DB
Y202001001,0.7865394107431729,#BCE6DB
Y203002001,0.09890579601964503,#BCE6DB
Y203002101,0.23585658265931456,#BCE6DB
Y210002001,0.44189601733283457,#BCE6DB
Y213001001,0.3175419511590394,#BCE6DB
Y213001002,0.25791785031343784,#BCE6DB
Y214001001,0.048331651074249485,#BCE6DB
Y221001001,1.1557794585436418,#BCE6DB
Y230002001,0.46229813334414793,#BCE6DB
Y233001002,0.4136944318659725,#BCE6DB
Y237001001,0.3141753375748936,#BCE6DB
Y237002001,0.35451113881006835,#BCE6DB
Y251001001,0.5904822186953371,#BCE6DB
Y251002001,0.6830195869858597,#BCE6DB
Y251003001,0.7097036734849048,#BCE6DB
Y252002001,3.6446129007639145,#449C93
Y254001001,1.0732111324507057,#BCE6DB
Y254002001,0.9462391976373862,#BCE6DB
Y254003001,1.3273859430880135,#BCE6DB
Y255001002,1.0900939990093654,#BCE6DB
Y257001001,1.8615837652179188,#7ACEB9
Y257002001,2.071871425360139,#7ACEB9
Y258001002,2.418801311650209,#7ACEB9
Y320002001,-2.487303331112133,#D4B86A
Y341400501,-1.1706655925057885,#EFE0B0
Y341401001,-1.1220040966993303,#EFE0B0
Y344402001,-2.0257771149720023,#D4B86A
Y345401001,-1.5664556850174713,#EFE0B0
Y345402001,-1.4842782757375663,#EFE0B0
Y346400501,-1.7592453175624556,#D4B86A
Y346401001,-1.9174139490986932,#D4B86A
Y351402001,-0.24898850594489783,#EFE0B0
Y352401501,-0.09526501033860732,#EFE0B0
Y352501101,-0.3473255218645962,#EFE0B0
Y353401001,-0.32368433146992287,#EFE0B0
Y402201001,0.6447237496044927,#BCE6DB
Y412201001,3.0074969318534643,#7ACEB9
Y412204001,3.035748894838315,#7ACEB9
Y421401001,1.381723811921308,#BCE6DB
Y460402001,-3.2362778010789652,#D4B86A
Y461502001,-4.475771951973298,#B3762A
Y462401001,-4.595087280242412,#B3762A
Y503201001,-0.37351852692455945,#EFE0B0
Y503202001,-1.0041213044650825,#EFE0B0
Y510501001,-1.7638882205946544,#D4B86A
Y511201001,-2.2312969259568027,#D4B86A
Y511502002,-1.17264342558197,#EFE0B0
Y520201001,-2.185204844456565,#D4B86A
Y521501001,-4.79561737383532,#B3762A
Y523501001,-1.5522462443879905,#EFE0B0
Y523561001,1.2084607064422452,#BCE6DB
Y530501501,0.05401450050402055,#BCE6DB
Y530502001,-0.5541308373257146,#EFE0B0
Y531201001,-1.5545510248911507,#EFE0B0
Y532501001,2.3898107684505634,#7ACEB9
Y542401001,-3.1223901737250888,#D4B86A
Y544401001,-3.47360222015816,#B3762A
Y553401001,0.6156333193482785,#BCE6DB
Y553403001,0.46849954468750943,#BCE6DB
Y553404001,0.4817487038848842,#BCE6DB
Y561501001,-1.4163499078858934,#EFE0B0
Y561503001,-0.911175957239891,#EFE0B0
Y561505001,-1.253351435172641,#EFE0B0
Y561621401,-1.2728126020046409,#EFE0B0
Y600203001,-0.9292817452387816,#EFE0B0
Y601201001,-1.0370796134428748,#EFE0B0
Y602000000,-0.9592841884922174,#EFE0B0
Y604201001,-1.063969363299058,#EFE0B0
Y611501001,-0.4477034502245253,#EFE0B0
Y612501201,-0.4763763533379885,#EFE0B0
Y620581301,-1.1611187617765784,#EFE0B0
Y623402401,-2.813010179332415,#D4B86A
Y624000101,-1.763373991494613,#D4B86A
Y633404001,-2.696773602319477,#D4B86A
Y642401001,-0.04302067514350601,#EFE0B0
Y643401001,-0.08417012625477298,#EFE0B0
Y643402001,0.06579967733309697,#BCE6DB
Y644000000,-1.29264323084099,#EFE0B0
Y644201001,-1.5492211140353729,#EFE0B0
Y661405001,-2.728041642757882,#D4B86A
Y662000301,-2.5687281281684484,#D4B86A
Y700000201,0.12540587030828726,#BCE6DB
Y702000201,-1.6276932202488452,#EFE0B0
Y721000101,-1.1658815253634658,#EFE0B0
Y750000301,-0.7595492604369107,#EFE0B0
Y781000101,3.764259616861883,#449C93
Y812000101,1.2573891759712041,#BCE6DB
Y830000101,0.2600922263259909,#BCE6DB
Y832000201,-0.39423659417341617,#EFE0B0
Y861000201,-1.791504095986554,#D4B86A
Y862000101,-1.6751644545377864,#EFE0B0
Y881000102,-1.807393524069908,#D4B86A
Y890000101,-1.9184656351586782,#D4B86A
Y901000301,-3.26490905577584,#D4B86A
Y902000101,-4.715974282276013,#B3762A
Y911000201,-3.2079637402586116,#D4B86A
Y911000203,-3.511312809171753,#B3762A
Y921000203,-2.5088752603946483,#D4B86A
Y931000101,-1.5095112544189482,#EFE0B0
Y941000102,-4.920016443750188,#B3762A
